exercise_name,educational_list,parser_list
ps_python_list_iteration_zoo,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, CreatingString, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IndexingList, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IterationStatement, ListLiteral, Literal, LiteralCollection, MembershipOperator, Operator, SimpleAssignmentStatement, Statement, StringLiteral, in, print()]"
ps_python_list_to_dict,"[AccessingDictionary, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CreatingDictionary, CreatingList, CreatingObject, CreatingString, CreatingTuple, HandlingDictionary, HandlingFunction, HandlingList, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, HandlingTuple, ManagingVariable, Printing, Python]","[=, AssignmentStatement, BuiltInFunction, Call, DictLiteral, DictionaryMethod, ExpressionStatement, FunctionCall, ListLiteral, Literal, LiteralCollection, Operator, SimpleAssignmentStatement, Statement, StringLiteral, TupleLiteral, dict(), get(), print()]"
ps_python_modulo_is_even,"[ArithmeticOperation, BooleanEvaluating, CheckingCondition, DefiningStandardFunction, FindRemainder, HandlingStandardFunction, IfElseChecking]","[==, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BooleanExpression, BooleanLiteral, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionDefinition, IfElseStatement, IfStatement, IntegerLiteral, JumpStatement, Literal, LogicalExpression, Modulus, NumericLiteral, ReturnStatement, Statement]"
ps_python_nested_calls,"[Addition, ArithmeticOperation, CallingFunctionLibrary, DefiningStandardFunction, HandlingFunction, HandlingStandardFunction, Multiplication, NestedFunctionCall, Printing, Python]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IntegerLiteral, JumpStatement, NumericLiteral, Operator, ReturnStatement, Statement, print()]"
ps_python_nested_ifs,"[CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, HandlingFunction, HandlingStandardFunction, IfChecking, IfElifChecking, IfElseChecking, NestedIfChecking, Printing, Python]","[==, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElifElseStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Less, LessOrEqual, Literal, LogicalExpression, NumericLiteral, Statement, StringLiteral, print()]"
ps_python_nested_lists_indexing,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Create2DArray, CreatingList, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, Indexing2DArray, IndexingList, IndexingString, ManagingVariable, Printing, Python, TwoDimensionalArrayTask]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, print()]"
ps_python_nested_loops,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, HandlingFunction, HandlingStandardFunction, ManagingVariable, NestedLoopIteration, NestedWhileLoopIteration, Printing, Python, Substraction, UpdatingVariable, WhileLoopWith+=, WhileLoopWithUpdate]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, FunctionCall, IntegerLiteral, IterationStatement, Larger, Less, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, WhileStatement, print()]"
ps_python_printing_file_contents,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CheckingCondition, ClosingFile, CreatingObject, HandlingError, HandlingFile, HandlingFunction, HandlingInput, HandlingObjectOrientedProgramming, HandlingSpecificError, HandlingStandardFunction, ManagingVariable, NonNestedIteration, OpeningFile, Printing, Python, ReadingLine, SingleWhileLoopIteration, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, Error, ExceptionHandlingStatement, ExpressionStatement, FileMethod, FunctionCall, IterationStatement, Literal, LogicalExpression, NotEqual, OSError, Operator, SimpleAssignmentStatement, Statement, StringLiteral, TryStatement, WhileStatement, close(), open(), print(), readline()]"
ps_python_recursive_factorial,"[ArithmeticOperation, CallingRecursiveFunction, CheckingCondition, DefiningRecursiveFunction, HandlingRecursiveFunction, IfChecking, IfElseChecking, Multiplication, Substraction]","[*, -, =, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElseStatement, IntegerLiteral, JumpStatement, Less, LogicalExpression, NumericLiteral, Operator, ReturnStatement, Statement]"
ps_python_string_indexing,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingString, HandlingFunction, HandlingStandardFunction, HandlingString, IndexingString, ManagingVariable, Printing, Python, SlicingString]","[-, =, ArtithmeticOperator, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, SlicingExpression, Statement, StringLiteral, SubscriptExpression, print()]"
ps_python_string_join,"[AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CapitalizeString, Concatenation, CreatingList, CreatingString, FormattingString, HandlingFunction, HandlingList, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, ManagingVariable, ModifyingStringCase, NestedFunctionCall, Printing, Python]","[+, =, ArtithmeticOperator, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FunctionCall, ListLiteral, Literal, LiteralCollection, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, capitalize(), join(), print()]"
ps_python_swap,"[AssigningVariable, ManagingVariable, SwappingVariablesValue, UpdatingVariable]","[=, AssignmentStatement, Operator, SimpleAssignmentStatement]"
ps_python_try_adding,"[Addition, ArithmeticOperation, CallingFunctionLibrary, CallingStandardFunction, DefiningStandardFunction, HandlingError, HandlingFunction, HandlingSpecificError, HandlingStandardFunction, Printing, Python]","[+, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FunctionCall, FunctionDefinition, JumpStatement, Literal, ReturnStatement, Statement, StringLiteral, TryStatement, TypeError, print()]"
ps_python_try_except,"[Addition, ArithmeticOperation, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, DefiningStandardFunction, HandlingError, HandlingFunction, HandlingSpecificError, HandlingStandardFunction, IfChecking, Multiplication, Printing, Python]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FloatLiteral, FunctionCall, FunctionDefinition, IfStatement, JumpStatement, Less, Literal, LogicalExpression, NumericLiteral, Operator, RaiseStatement, ReturnStatement, Statement, StringLiteral, TryStatement, ValueError, print()]"
ps_python_xor,"[BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, HandlingFunction, HandlingStandardFunction, IfElifElseChecking, Printing, Python]","[==, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElifElseStatement, IntegerLiteral, LogicalExpression, LogicalOperator, NumericLiteral, Statement, and, print()]"
ps_return_bigger_or_none,"[ArithmeticOperation, CheckingCondition, DefiningStandardFunction, FindMaximum, HandlingStandardFunction, IfElifElseChecking]","[ArithmeticExpression, BinaryOperation, BooleanExpression, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, FunctionDefinition, IfElifElseStatement, IfElifStatement, IfStatement, JumpStatement, Larger, Less, Literal, LogicalExpression, NoneLiteral, ReturnStatement]"
ps_simple_function,"[CallingFunctionLibrary, CallingStandardFunction, CreatingString, HandlingFunction, HandlingStandardFunction, HandlingString, Printing, Python]","[=, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, Literal, Operator, Statement, StringLiteral, print()]"
ps_simple_params,"[Addition, ArithmeticOperation, CallingFunctionLibrary, CallingStandardFunction, DefiningStandardFunction, HandlingFunction, HandlingStandardFunction, Printing, Python]","[+, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IntegerLiteral, JumpStatement, NumericLiteral, ReturnStatement, Statement, print()]"
py_account2,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CheckingCondition, CreatingObject, CreatingString, DefiningClass, DefiningOOPMethod, DefiningStandardFunction, FormattingString, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, IfChecking, ManagingVariable, Multiplication, Printing, Python, Substraction, UpdatingVariable]","[*, +, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ClassDefinition, ClassMethod, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionCall, FunctionDefinition, IfStatement, IntegerLiteral, JumpStatement, Larger, LargerOrEqual, Less, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, __init()__, and, format(), print(), str()]"
py_adjacent_consecutive,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInWhileLoop, CreatingString, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, IfChecking, IfCheckingInWhileLoop, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, Substraction, TransformingToIntType, UpdatingVariable]","[-, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfStatement, IntegerLiteral, IterationStatement, Literal, LogicalExpression, LogicalOperator, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, and, input(), int(), print()]"
py_adjacent_greater,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInWhileLoop, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, IfCheckingInWhileLoop, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, TransformingToFloatType, UpdatingVariable]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfStatement, IntegerLiteral, IterationStatement, Larger, Literal, LogicalExpression, LogicalOperator, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, and, float(), input(), print()]"
py_average_even_nums,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInWhileLoop, CreatingString, Division, FindRemainder, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, IfChecking, IfCheckingInWhileLoop, IfElseChecking, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, TransformingToIntType, UpdatingVariable, WhileLoopWith+=, WhileLoopWithUpdate]","[+, /, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IfStatement, IntegerLiteral, IterationStatement, Literal, LogicalExpression, Modulus, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, input(), int(), print()]"
py_average_float,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, Division, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, HandlingString, IfChecking, IfElseChecking, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, TransformingToFloatType, TransformingToStringType, UpdatingVariable, WhileLoopWith+=, WhileLoopWithUpdate]","[+, /, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FloatLiteral, FunctionCall, IfElseStatement, IfStatement, IntegerLiteral, IterationStatement, LargerOrEqual, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, float(), input(), print()]"
py_average_list_elements,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingList, CreatingString, DefiningStandardFunction, Division, FindingLength, ForLoopWith+=, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IfElseChecking, IndexingList, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[+, /, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, FloatLiteral, ForStatement, FunctionCall, FunctionDefinition, IfElseStatement, IntegerLiteral, IterationStatement, ListLiteral, Literal, LiteralCollection, LogicalExpression, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, StringLiteral, in, len(), print()]"
py_bmi_calculator,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingString, Division, FormattingString, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, HandlingString, ManagingVariable, Multiplication, Power, Printing, Python, TransformingToFloatType]","[*, **, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print()]"
py_bmi_calculator2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingString, Division, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, HandlingString, ManagingVariable, Multiplication, Power, Printing, Python, Round, TransformingToFloatType, UpdatingVariable]","[*, **, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print(), round()]"
py_boolean_dry_hot,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType]","[=, ==, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, and, input(), int(), print()]"
py_boolean_dry_hot2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType]","[=, ==, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), or, print()]"
py_boolean_dry_hot3,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType]","[=, ==, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, and, input(), int(), not, print()]"
py_boolean_dry_hot4,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType]","[=, ==, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, and, input(), int(), not, or, print()]"
py_char_dict,"[AccessingDictionary, AddingItemToDictionary, Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingForItem, CheckingInForLoop, CreatingDictionary, CreatingString, DefiningStandardFunction, HandlingDictionary, HandlingFunction, HandlingInput, HandlingStandardFunction, HandlingString, IfElseChecking, IfElseCheckingInForLoop, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingDictionaryElement, SingleForLoopIteration, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ConditionalStatement, DefinitionStatement, DictLiteral, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IfElseStatement, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, Literal, LiteralCollection, LogicalExpression, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, dict(), in, input(), print()]"
py_check_adjacent,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInWhileLoop, CreatingString, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, HandlingString, IfChecking, IfCheckingInWhileLoop, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, TransformingToFloatType, TransformingToStringType, UpdatingVariable]","[=, ==, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FloatLiteral, FunctionCall, IfStatement, IntegerLiteral, IterationStatement, Literal, LogicalExpression, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, float(), input(), print()]"
py_check_age,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, Concatenation, CreatingList, CreatingString, DefiningStandardFunction, HandlingError, HandlingFunction, HandlingInput, HandlingInteger, HandlingList, HandlingSpecificError, HandlingStandardFunction, HandlingString, IfElseChecking, IndexingList, IndexingString, ManagingVariable, Printing, Python, SplittingString, TransformingToIntType]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElseStatement, IndexError, IndexingExpression, IntegerLiteral, LargerOrEqual, LessOrEqual, ListLiteral, Literal, LiteralCollection, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, TryStatement, ValueError, and, input(), int(), print(), split()]"
py_check_age2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInWhileLoop, Concatenation, CreatingList, CreatingString, DefiningStandardFunction, HandlingError, HandlingFunction, HandlingInput, HandlingInteger, HandlingList, HandlingSpecificError, HandlingStandardFunction, HandlingString, IfElseChecking, IfElseCheckingInWhileLoop, IndexingList, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, SplittingString, TransformingToIntType, UpdatingVariable, WhileLoopWithListIndexing, WhileLoopWithUpdate]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElseStatement, IndexError, IndexingExpression, IntegerLiteral, IterationStatement, LargerOrEqual, LessOrEqual, ListLiteral, Literal, LiteralCollection, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, TryStatement, ValueError, WhileStatement, and, input(), int(), print(), split()]"
py_check_product_code,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInWhileLoop, CreatingString, DefiningStandardFunction, HandlingError, HandlingFunction, HandlingInput, HandlingSpecificError, HandlingStandardFunction, HandlingString, IfChecking, IfCheckingInWhileLoop, IfElseChecking, Indexing2DArray, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, TwoDimensionalArrayTask, UpdatingVariable, WhileLoopWith+=, WhileLoopWithListIndexing, WhileLoopWithUpdate]","[+, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfStatement, IndexError, IndexingExpression, IntegerLiteral, IterationStatement, Literal, LogicalExpression, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, TryStatement, WhileStatement, input(), print()]"
py_check_product_code2,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInWhileLoop, DefiningStandardFunction, HandlingError, HandlingFunction, HandlingInput, HandlingInteger, HandlingList, HandlingSpecificError, HandlingStandardFunction, HandlingString, IfChecking, IfCheckingInWhileLoop, IfElseChecking, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, SlicingList, SlicingString, TransformingToIntType, UpdatingVariable, WhileLoopWith+=, WhileLoopWithListIndexing, WhileLoopWithUpdate]","[+, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfStatement, IndexError, IndexingExpression, IntegerLiteral, IterationStatement, LargerOrEqual, Literal, LogicalExpression, LogicalOperator, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, SlicingExpression, Statement, StringLiteral, SubscriptExpression, TryStatement, ValueError, WhileStatement, and, input(), int(), print()]"
py_concat_char_two_str,"[Addition, ArithmeticOperation, CallingFunctionLibrary, CallingStandardFunction, Concatenation, CreatingString, DefiningStandardFunction, HandlingFunction, HandlingStandardFunction, HandlingString, Printing, Python, SlicingString, TrimmingString]","[+, =, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, JumpStatement, Literal, Operator, ReturnStatement, SlicingExpression, Statement, StringLiteral, SubscriptExpression, print(), str()]"
py_concat_char_two_str2,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Concatenation, CreatingString, DefiningStandardFunction, FormattingString, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IndexingString, ManagingVariable, Printing, Python, ReplacingStringContent, SlicingList, SlicingString, SwappingVariablesValue]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, JumpStatement, Literal, Operator, ReturnStatement, SimpleAssignmentStatement, SlicingExpression, Statement, StringLiteral, SubscriptExpression, print(), str()]"
py_concat_str_num,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Concatenation, CreatingString, FormattingString, HandlingFunction, HandlingStandardFunction, HandlingString, ManagingVariable, NestedFunctionCall, Printing, Python, TransformingToStringType]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, print(), str()]"
py_concat_str_num2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Concatenation, CreatingString, HandlingFunction, HandlingStandardFunction, HandlingString, ManagingVariable, Multiplication, NestedFunctionCall, Printing, Python, TransformingToStringType]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, print(), str()]"
py_concat_string_num3,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Concatenation, CreatingString, HandlingFunction, HandlingStandardFunction, HandlingString, ManagingVariable, NestedFunctionCall, Printing, Python, TransformingToStringType]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, StringLiteral, print(), str()]"
py_digits,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Division, FindRemainder, HandlingFunction, HandlingStandardFunction, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, UpdatingVariable]","[//, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, IntegerLiteral, IterationStatement, Larger, LogicalExpression, Modulus, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, WhileStatement, print()]"
