exercise_name,educational_list,parser_list
ps_python_iteration_multiplication,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, ManagingVariable, Multiplication, NonNestedIteration, Power, Printing, Python, SingleWhileLoopIteration, UpdatingVariable, WhileLoopWith*=, WhileLoopWithUpdate]","[*, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, IntegerLiteral, IterationStatement, Less, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, print()]"
ps_python_list_iteration_zoo,"[AssigningVariable, CallingFunctionLibrary, CreatingList, HandlingFunction, HandlingList, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IterationStatement, ListLiteral, Literal, LiteralCollection, MembershipOperator, Operator, SimpleAssignmentStatement, Statement, StringLiteral, in, list(), print()]"
ps_python_list_to_dict,"[AccessingDictionary, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CreatingDictionary, CreatingList, CreatingObject, CreatingTuple, HandlingDictionary, HandlingFunction, HandlingList, HandlingObjectOrientedProgramming, HandlingTuple, ManagingVariable, Printing, Python]","[=, AssignmentStatement, BuiltInFunction, Call, DictLiteral, DictionaryMethod, ExpressionStatement, FunctionCall, ListLiteral, Literal, LiteralCollection, Operator, SimpleAssignmentStatement, Statement, StringLiteral, TupleLiteral, dict(), get(), list(), print()]"
ps_python_modulo_is_even,"[ArithmeticOperation, BooleanEvaluating, CheckingCondition, FindRemainder, IfElifElseChecking, IfElseChecking]","[=, ==, ArithmeticExpression, BinaryOperation, BooleanExpression, BooleanLiteral, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionDefinition, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, JumpStatement, Literal, LogicalExpression, NumericLiteral, Operator, ReturnStatement, Statement]"
ps_python_nested_calls,"[Addition, ArithmeticOperation, CallingFunctionLibrary, CallingOOPMethod, DefiningOOPMethod, HandlingFunction, HandlingObjectOrientedProgramming, Multiplication, NestedFunctionCall, Printing, Python]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IntegerLiteral, JumpStatement, NumericLiteral, Operator, ReturnStatement, Statement, print()]"
ps_python_nested_ifs,"[BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, IfElifChecking, IfElseChecking, NestedIfChecking, Printing, Python]","[=, ==, ArithmeticExpression, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Less, LessOrEqual, Literal, LogicalExpression, NumericLiteral, Operator, Statement, StringLiteral, int(), print()]"
ps_python_nested_lists_indexing,"[AssigningVariable, CallingFunctionLibrary, Create2DArray, CreatingList, HandlingFunction, HandlingList, HandlingString, HandlingTuple, Indexing2DArray, IndexingList, IndexingString, IndexingTuple, ManagingVariable, Printing, Python, TwoDimensionalArrayTask]","[=, AssignmentStatement, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, int(), list(), print()]"
ps_python_nested_loops,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, ManagingVariable, MixedNestedLoopIteration, NestedLoopIteration, NestedWhileLoopIteration, Printing, Python, Substraction, UpdatingVariable, WhileLoopWith+=, WhileLoopWithUpdate]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, IntegerLiteral, IterationStatement, Larger, Less, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, WhileStatement, int(), print()]"
ps_python_printing_file_contents,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, ClosingFile, CreatingObject, HandlingError, HandlingFile, HandlingFunction, HandlingInput, HandlingObjectOrientedProgramming, HandlingSpecificError, ManagingVariable, NonNestedIteration, OpeningFile, Printing, Python, ReadingLine, SingleWhileLoopIteration, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, Error, ExceptionHandlingStatement, ExpressionStatement, FileMethod, FunctionCall, IterationStatement, Literal, LogicalExpression, NotEqual, OSError, Operator, SimpleAssignmentStatement, Statement, StringLiteral, TryStatement, WhileStatement, close(), open(), print(), readline()]"
ps_python_recursive_factorial,"[ArithmeticOperation, BooleanEvaluating, CallingFunctionCallingFunction, CheckingCondition, DefiningFunctionCallingFunction, HandlingFunctionCallingFunction, IfElifElseChecking, IfElseChecking, ManagingVariable, Multiplication, Substraction, UpdatingVariable]","[*, -, =, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, JumpStatement, Less, LogicalExpression, NumericLiteral, Operator, ReturnStatement, Statement, UnaryOperation]"
ps_python_string_indexing,"[AssigningVariable, CallingFunctionLibrary, CreatingString, HandlingFunction, HandlingList, HandlingString, IndexingList, IndexingString, ManagingVariable, Printing, Python, SlicingString]","[-, =, ArtithmeticOperator, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, SlicingExpression, Statement, StringLiteral, SubscriptExpression, print()]"
ps_python_string_join,"[AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CapitalizeString, Concatenation, CreatingList, CreatingString, HandlingFunction, HandlingList, HandlingObjectOrientedProgramming, HandlingString, ManagingVariable, ModifyingStringCase, NestedFunctionCall, Printing, Python, UpdatingVariable]","[+, =, ArtithmeticOperator, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FunctionCall, ListLiteral, Literal, LiteralCollection, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, capitalize(), join(), list(), print()]"
ps_python_swap,"[AssigningVariable, ManagingVariable, SwappingVariablesValue, UpdatingVariable]","[=, AssignmentStatement, ExpressionStatement, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement]"
ps_python_try_adding,"[Addition, ArithmeticOperation, CallingFunctionLibrary, CreatingString, HandlingError, HandlingFunction, HandlingSpecificError, HandlingString, Printing, Python]","[+, =, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, Error, ExceptionHandlingStatement, FunctionCall, FunctionDefinition, JumpStatement, Literal, Operator, ReturnStatement, StringLiteral, TryStatement, TypeError, print()]"
ps_python_try_except,"[Addition, ArithmeticOperation, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingError, HandlingFunction, HandlingSpecificError, IfChecking, Multiplication, Printing, Python]","[*, +, -, =, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FloatLiteral, FunctionCall, FunctionDefinition, IfElifStatement, IfStatement, JumpStatement, Less, Literal, LogicalExpression, NumericLiteral, Operator, RaiseStatement, ReturnStatement, Statement, StringLiteral, TryStatement, ValueError, print()]"
ps_python_xor,"[BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, IfElifElseChecking, IfElseChecking, Printing, Python]","[==, ArithmeticExpression, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElifElseStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, LogicalExpression, LogicalOperator, NumericLiteral, Statement, and, print()]"
ps_return_bigger_or_none,"[ArithmeticOperation, BooleanEvaluating, CheckingCondition, FindMaximum, IfElifElseChecking, IfElseChecking]","[ArithmeticExpression, BinaryOperation, BooleanExpression, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElifStatement, IfStatement, IntegerLiteral, JumpStatement, Larger, Less, Literal, LogicalExpression, NoneLiteral, NumericLiteral, PassStatement, ReturnStatement, Statement]"
ps_simple_function,"[CallingFunctionLibrary, HandlingFunction, Printing, Python]","[BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, Literal, Statement, StringLiteral, print()]"
ps_simple_params,"[Addition, ArithmeticOperation, CallingFunctionLibrary, CallingOOPMethod, HandlingFunction, HandlingObjectOrientedProgramming, Printing, Python]","[+, =, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IntegerLiteral, JumpStatement, NumericLiteral, Operator, ReturnStatement, Statement, print()]"
py_account2,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CheckingCondition, CreatingObject, CreatingString, DefiningClass, DefiningOOPMethod, DefiningStandardFunction, FormattingString, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, IfChecking, ManagingVariable, Multiplication, Printing, Python, Substraction, UpdatingVariable]","[*, +, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ClassMethod, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionCall, FunctionDefinition, IfElifStatement, IfStatement, IntegerLiteral, JumpStatement, Larger, LargerOrEqual, Less, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, __init()__, and, float(), format(), int(), print(), str()]"
py_adjacent_consecutive,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingInForLoop, CheckingInWhileLoop, HandlingFunction, HandlingInput, HandlingInteger, IfChecking, IfCheckingInWhileLoop, IfElseCheckingInForLoop, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, Substraction, TransformingToIntType, UpdatingVariable]","[-, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, IfElifStatement, IfStatement, IntegerLiteral, IterationStatement, Literal, LogicalExpression, LogicalOperator, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, and, input(), int(), print()]"
py_adjacent_greater,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingInWhileLoop, HandlingFloat, HandlingFunction, HandlingInput, HandlingInteger, IfChecking, IfCheckingInWhileLoop, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, TransformingToFloatType, TransformingToIntType, UpdatingVariable]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FloatLiteral, IfElifStatement, IfStatement, IntegerLiteral, IterationStatement, Larger, Literal, LogicalExpression, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, float(), input(), print()]"
py_average_even_nums,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingInWhileLoop, Division, FindRemainder, HandlingFunction, HandlingInput, HandlingInteger, IfCheckingInWhileLoop, IfElifElseChecking, IfElseChecking, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, TransformingToIntType, UpdatingVariable, WhileLoopWith+=, WhileLoopWithUpdate]","[+, /, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, IterationStatement, Literal, LogicalExpression, Modulus, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, input(), int(), print()]"
py_average_float,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, Division, HandlingFloat, HandlingFunction, HandlingInput, IfElifElseChecking, IfElseChecking, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, TransformingToFloatType, UpdatingVariable, WhileLoopWith+=, WhileLoopWithUpdate]","[+, /, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FloatLiteral, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, IterationStatement, LargerOrEqual, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, float(), input(), print()]"
py_average_list_elements,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CreatingList, Division, FindingLength, ForLoopWith+=, ForLoopWithUpdate, HandlingFunction, HandlingList, IfElifElseChecking, IfElseChecking, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[+, /, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, IterationStatement, ListLiteral, Literal, LiteralCollection, LogicalExpression, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), in, int(), len(), list(), print()]"
py_bmi_calculator,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Division, HandlingFloat, HandlingFunction, HandlingInput, HandlingInteger, ManagingVariable, Multiplication, Power, Printing, Python, TransformingToFloatType, TransformingToIntType, UpdatingVariable]","[*, **, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print()]"
py_bmi_calculator2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Division, HandlingFloat, HandlingFunction, HandlingInput, HandlingInteger, ManagingVariable, Multiplication, Power, Printing, Python, Round, TransformingToFloatType, TransformingToIntType, UpdatingVariable]","[*, **, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print(), round()]"
py_boolean_dry_hot,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, IfElifElseChecking, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ==, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, and, input(), int(), print()]"
py_boolean_dry_hot2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ==, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), or, print()]"
py_boolean_dry_hot3,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, IfElifElseChecking, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ==, ArithmeticExpression, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, UnaryOperation, and, input(), int(), not, print()]"
py_boolean_dry_hot4,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, IfElifElseChecking, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ==, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, UnaryOperation, and, input(), int(), not, or, print()]"
py_char_dict,"[AccessingDictionary, AddingItemToDictionary, Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingForItem, CheckingInForLoop, CreatingDictionary, ForLoopWith+=, ForLoopWithUpdate, HandlingDictionary, HandlingFunction, HandlingInput, HandlingString, IfElifElseChecking, IfElseChecking, IfElseCheckingInForLoop, IndexingDictionary, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingDictionaryElement, SingleForLoopIteration, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ConditionalStatement, DefinitionStatement, DictLiteral, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IfElifStatement, IfElseStatement, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, Literal, LiteralCollection, LogicalExpression, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, dict(), in, input(), int(), print()]"
py_check_adjacent,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingForItem, CheckingInWhileLoop, HandlingFloat, HandlingFunction, HandlingInput, HandlingInteger, IfCheckingInWhileLoop, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, TransformingToFloatType, TransformingToIntType, UpdatingVariable]","[-, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FloatLiteral, IfElifStatement, IfStatement, IntegerLiteral, IterationStatement, Literal, LogicalExpression, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, float(), input(), print()]"
py_check_age,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, Concatenation, CreatingList, HandlingError, HandlingFloat, HandlingFunction, HandlingInput, HandlingInteger, HandlingList, HandlingSpecificError, HandlingString, HandlingTuple, IfElifElseChecking, IfElseChecking, IndexingList, IndexingString, IndexingTuple, ManagingVariable, Printing, Python, SplittingString, TransformingToFloatType, TransformingToIntType, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElifStatement, IfElseStatement, IfStatement, IndexError, IndexingExpression, IntegerLiteral, LargerOrEqual, LessOrEqual, ListLiteral, Literal, LiteralCollection, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, TryStatement, ValueError, and, input(), int(), list(), print(), split()]"
py_check_age2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingInWhileLoop, Concatenation, CreatingList, CreatingString, HandlingError, HandlingFloat, HandlingFunction, HandlingInput, HandlingInteger, HandlingList, HandlingSpecificError, HandlingString, HandlingTuple, IfElifElseChecking, IfElifElseCheckingInWhileLoop, IfElseChecking, IfElseCheckingInWhileLoop, IndexingList, IndexingString, IndexingTuple, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, SplittingString, TransformingToFloatType, TransformingToIntType, UpdatingVariable, WhileLoopWithListIndexing, WhileLoopWithUpdate]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElifStatement, IfElseStatement, IfStatement, IndexError, IndexingExpression, IntegerLiteral, IterationStatement, LargerOrEqual, LessOrEqual, ListLiteral, Literal, LiteralCollection, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, TryStatement, ValueError, WhileStatement, and, input(), int(), not, print(), split()]"
py_check_product_code,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingForItem, CheckingInWhileLoop, HandlingError, HandlingFunction, HandlingInput, HandlingList, HandlingSpecificError, HandlingString, HandlingTuple, IfChecking, IfCheckingInWhileLoop, IndexingList, IndexingString, IndexingTuple, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, UpdatingVariable, WhileLoopWith+=, WhileLoopWithListIndexing, WhileLoopWithUpdate]","[+, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElifStatement, IfStatement, IndexError, IndexingExpression, IntegerLiteral, IterationStatement, Literal, LogicalExpression, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, TryStatement, WhileStatement, input(), print(), str()]"
py_check_product_code2,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingForItem, CheckingInWhileLoop, HandlingError, HandlingFunction, HandlingInput, HandlingInteger, HandlingList, HandlingSpecificError, HandlingString, HandlingTuple, IfChecking, IfCheckingInWhileLoop, IndexingList, IndexingString, IndexingTuple, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, SlicingList, SlicingString, SlicingTuple, TransformingToIntType, UpdatingVariable, WhileLoopWith+=, WhileLoopWithListIndexing, WhileLoopWithUpdate]","[+, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElifStatement, IfStatement, IndexError, IndexingExpression, IntegerLiteral, IterationStatement, LargerOrEqual, Literal, LogicalExpression, LogicalOperator, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, SlicingExpression, Statement, StringLiteral, SubscriptExpression, TryStatement, ValueError, WhileStatement, and, input(), int(), print(), str()]"
py_concat_char_two_str,"[Addition, ArithmeticOperation, CallingFunctionLibrary, Concatenation, CreatingString, HandlingFunction, HandlingList, HandlingString, HandlingTuple, IndexingList, IndexingString, IndexingTuple, Printing, Python, SlicingList, SlicingString, SlicingTuple]","[+, =, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IndexingExpression, JumpStatement, Literal, Operator, ReturnStatement, SlicingExpression, Statement, StringLiteral, SubscriptExpression, print()]"
py_concat_char_two_str2,"[AssigningVariable, CallingFunctionLibrary, Concatenation, CreatingString, HandlingFunction, HandlingList, HandlingString, IndexingList, IndexingString, ManagingVariable, Printing, Python, SlicingList, SlicingString, SwappingVariablesValue, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, JumpStatement, Literal, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, SlicingExpression, Statement, StringLiteral, SubscriptExpression, print()]"
py_concat_str_num,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Concatenation, CreatingString, HandlingFunction, HandlingInteger, HandlingString, ManagingVariable, NestedFunctionCall, Printing, Python, TransformingToIntType, TransformingToStringType]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, Error, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, TypeError, print(), str()]"
py_concat_str_num2,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Concatenation, HandlingFunction, HandlingInteger, HandlingString, ManagingVariable, Multiplication, Printing, Python, TransformingToIntType, TransformingToStringType, UpdatingVariable]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, print(), str()]"
