exercise_name,educational_list,parser_list
ae_adl_logic,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CheckingCondition, ManagingVariable, Substraction]","[-, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, ComparisonExpression, ComparisonOperator, ExpressionStatement, IntegerLiteral, Larger, LargerOrEqual, Less, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, and, or]"
ae_adl_greet,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingInput, HandlingStandardFunction, ManagingVariable, Printing, Python]","[=, AssignmentStatement, BuiltInFunction, Call, FunctionCall, Literal, Operator, SimpleAssignmentStatement, StringLiteral, input(), print()]"
ae_adl_input1,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, HandlingFunction, HandlingInput, HandlingInteger, ManagingVariable, Multiplication, Printing, Python, TransformingToIntType]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print()]"
ae_adl_input2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, HandlingFloat, HandlingFunction, HandlingInput, ManagingVariable, Multiplication, NestedFunctionCall, Printing, Python, TransformingToFloatType]","[*, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print()]"
ae_adl_hiscore1,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, FindMaximum, HandlingFunction, IfChecking, ManagingVariable, Printing, Python, UpdatingVariable]","[=, AssignmentStatement, BooleanExpression, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, IfStatement, IntegerLiteral, Larger, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, print()]"
ae_adl_hiscore2,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, FindMaximum, HandlingFunction, IfChecking, ManagingVariable, UpdatingVariable]","[=, AssignmentStatement, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IfStatement, IntegerLiteral, Larger, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, print()]"
ae_adl_ifelse,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CheckingCondition, FindRemainder, HandlingFunction, IfElifElseChecking, IfElseChecking, ManagingVariable, Printing, Python]","[*, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, FunctionCall, IfElseStatement, IntegerLiteral, Literal, LogicalExpression, Modulus, NumericLiteral, Operator, SimpleAssignmentStatement, StringLiteral, print()]"
ae_adl_ifelifelse,"[AssigningVariable, BooleanEvaluating, CheckingCondition, IfElifChecking, IfElifElseChecking, ManagingVariable, Printing, Python, UpdatingVariable]","[=, AssignmentStatement, BooleanExpression, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, IfElifElseStatement, IfElseStatement, IntegerLiteral, Larger, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, print()]"
ae_adl_nested_if,"[AssigningVariable, CheckingCondition, IfElseChecking, ManagingVariable, NestedIfChecking, Printing, Python]","[=, AssignmentStatement, BooleanExpression, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, IfElseStatement, IfStatement, IntegerLiteral, Larger, LargerOrEqual, Less, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, print()]"
ae_adl_while,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, HandlingFunction, ManagingVariable, Multiplication, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, UpdatingVariable, WhileLoopWith*=, WhileLoopWithUpdate]","[*, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, ComparisonExpression, ComparisonOperator, IntegerLiteral, IterationStatement, Less, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, StringLiteral, WhileStatement, print()]"
ae_adl_for,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingStandardFunction, ManagingVariable, Multiplication, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[*, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, Literal, MembershipOperator, NumericLiteral, Statement, StringLiteral, in, print(), range()]"
ae_adl_strings,"[AssigningVariable, CallingFunctionLibrary, Concatenation, CreatingString, FindingLength, HandlingFunction, HandlingString, ManagingVariable, Printing, Python]","[+, =, ArtithmeticOperator, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FunctionCall, Literal, Operator, SimpleAssignmentStatement, Statement, StringLiteral, len(), print()]"
ae_adl_lists1,"[AddingListElement, AddingListElementWithAppend, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, FindingLength, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IndexingList, IndexingString, ManagingVariable, Printing, Python, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, ListLiteral, ListMethod, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, append(), len(), list(), print()]"
ae_adl_lists2,"[AssigningVariable, CallingFunctionLibrary, CreatingList, HandlingFunction, HandlingList, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[=, AssignmentStatement, BuiltInFunction, Call, ForStatement, FunctionCall, IntegerLiteral, IterationStatement, ListLiteral, Literal, LiteralCollection, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, StringLiteral, in, list(), print()]"
ae_adl_lists3,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CreatingList, FindingLength, ForLoopWith*=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, IndexingList, ManagingVariable, Multiplication, NestedFunctionCall, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, UpdatingVariable]","[*, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, len(), list(), print(), range()]"
ae_adl_format1,"[AssigningVariable, CallingFunctionLibrary, FormattingString, HandlingFunction, HandlingString, ManagingVariable, NestedFunctionCall, Printing, Python]","[=, AssignmentStatement, BuiltInFunction, Call, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, StringLiteral, StringMethod, format(), print()]"
ae_adl_format2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, FormattingString, HandlingFunction, HandlingString, ManagingVariable, NestedFunctionCall, Printing, Python, Round]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, format(), print()]"
ae_adl_findmax,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingInForLoop, FindMaximum, HandlingFunction, HandlingList, HandlingString, IfCheckingInForLoop, IndexingList, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[=, AssignmentStatement, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, ForStatement, FunctionCall, IfElseStatement, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, Larger, ListLiteral, LiteralCollection, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, print()]"
ae_adl_functions1,"[CallingFunctionLibrary, CallingStandardFunction, DefiningStandardFunction, HandlingFunction, HandlingStandardFunction, Printing, Python]","[BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, Literal, Statement, StringLiteral, print()]"
ae_adl_returnvalue,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, DefiningStandardFunction, FormattingString, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, HandlingString, ManagingVariable, Multiplication, NestedFunctionCall, Printing, Python, TransformingToFloatType]","[*, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, FloatLiteral, FunctionCall, FunctionDefinition, JumpStatement, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, StringMethod, float(), format(), input(), print()]"
ae_adl_functions2,"[Addition, ArithmeticOperation, AssigningVariable, CallingStandardFunction, DefiningStandardFunction, Division, HandlingStandardFunction, ManagingVariable, Printing, Python]","[+, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IntegerLiteral, JumpStatement, Literal, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, print()]"
ae_adl_functions3,"[ArithmeticOperation, AssigningVariable, CallingStandardFunction, DefiningStandardFunction, HandlingFunction, HandlingStandardFunction, ManagingVariable, Multiplication, NestedFunctionCall, Printing, Python]","[*, +, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionCall, FunctionDefinition, JumpStatement, Literal, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, print()]"
ae_adl_recursion,"[ArithmeticOperation, CallingFunctionCallingFunction, CallingRecursiveFunction, CheckingCondition, DefiningFunctionCallingFunction, DefiningRecursiveFunction, HandlingFunctionCallingFunction, HandlingRecursiveFunction, IfElseChecking, Multiplication, Printing, Python, Substraction]","[*, -, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElseStatement, IfStatement, IntegerLiteral, JumpStatement, Less, Literal, LogicalExpression, NumericLiteral, ReturnStatement, Statement, StringLiteral, print()]"
ae_adl_dict1,"[AccessingDictionary, AddingItemToDictionary, AssigningVariable, BooleanEvaluating, CallingStandardFunction, CheckingCondition, CheckingForItem, CreatingDictionary, FindingLength, HandlingDictionary, HandlingList, HandlingStandardFunction, IfElifElseChecking, IfElseChecking, IndexingDictionary, IndexingList, ManagingVariable, Printing, Python, ReplacingDictionaryElement, UpdatingVariable]","[=, AssignmentStatement, BooleanExpression, BuiltInFunction, Call, ConditionalStatement, DefinitionStatement, DictLiteral, ExpressionStatement, FunctionCall, FunctionDefinition, IfElseStatement, IfStatement, IndexingExpression, Literal, LiteralCollection, LogicalExpression, MembershipOperator, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, dict(), in, len(), print()]"
ae_adl_dict2,"[AccessingDictionary, AddingItemToDictionary, Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingDictionary, DefiningStandardFunction, HandlingDictionary, HandlingFunction, HandlingStandardFunction, IndexingDictionary, ManagingVariable, Printing, Python, ReplacingDictionaryElement, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, DictLiteral, ExpressionStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, Literal, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, dict(), print()]"
ae_adl_dict3,"[AccessingDictionary, AddingItemToDictionary, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInForLoop, CreatingDictionary, DefiningStandardFunction, FindMaximum, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingDictionary, HandlingFunction, HandlingStandardFunction, IfCheckingInForLoop, IndexingDictionary, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[=, ==, AssignmentStatement, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, DictLiteral, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IfElseStatement, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, Larger, Literal, LiteralCollection, LogicalExpression, LogicalOperator, NoneLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, dict(), or, print()]"
ae_adl_objects1,"[AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CreatingObject, HandlingFunction, HandlingObjectOrientedProgramming, ManagingVariable, Printing, Python]","[=, AssignmentStatement, BuiltInFunction, Call, ClassMethod, ExpressionStatement, FunctionCall, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, __init()__, print()]"
ae_adl_objects2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CreatingObject, DefiningClass, DefiningOOPMethod, DefiningStandardFunction, FindMinimum, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, ManagingVariable, Printing, Python, Substraction, UpdatingVariable]","[-, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ClassMethod, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfStatement, IntegerLiteral, JumpStatement, Larger, Less, Literal, LogicalExpression, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, __init()__, min(), print()]"
py_concat_str_num,"[AssigningVariable, CallingFunctionLibrary, Concatenation, CreatingString, HandlingFunction, HandlingString, ManagingVariable, NestedFunctionCall, Printing, Python, TransformingToStringType]","[+, =, ArtithmeticOperator, AssignmentStatement, BuiltInFunction, Call, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, StringLiteral, print(), str()]"
py_concat_str_num2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Concatenation, CreatingString, HandlingFunction, HandlingString, ManagingVariable, Multiplication, NestedFunctionCall, Printing, Python, TransformingToStringType]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, print(), str()]"
py_concat_string_num3,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Concatenation, CreatingString, HandlingFunction, HandlingString, ManagingVariable, Printing, Python, TransformingToStringType, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, print(), str()]"
py_time_conversion,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Division, FindRemainder, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, ManagingVariable, Printing, Python, TransformingToIntType]","[//, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Modulus, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, input(), int(), print()]"
py_display_time2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Division, FindRemainder, HandlingFunction, HandlingInput, HandlingInteger, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[//, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, Modulus, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print()]"
py_bmi_calculator,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Division, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, ManagingVariable, Multiplication, Power, Printing, Python, TransformingToFloatType]","[*, **, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, float(), input(), print()]"
py_bmi_calculator2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Division, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, ManagingVariable, Multiplication, Power, Printing, Python, Round, TransformingToFloatType, UpdatingVariable]","[*, **, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print(), round()]"
py_pythagorean_theorem,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, HandlingFloat, HandlingFunction, HandlingInput, ManagingVariable, Power, Printing, Python, TransformingToFloatType]","[**, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, Operator, SimpleAssignmentStatement, Statement, float(), input(), print()]"
py_pythagorean_theorem2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, ManagingVariable, Power, Printing, Python, Substraction, TransformingToFloatType]","[**, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print()]"
py_f_to_c_conversion,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Division, HandlingFunction, HandlingInput, HandlingInteger, ManagingVariable, Multiplication, Printing, Python, TransformingToIntType]","[*, +, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print()]"
py_fahrenheit_to_celsius,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Division, HandlingFunction, HandlingInput, HandlingInteger, ManagingVariable, Multiplication, Printing, Python, Substraction, TransformingToIntType]","[*, -, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, input(), int(), print()]"
py_vending_machine,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Division, FindRemainder, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, ManagingVariable, Multiplication, Printing, Python, Substraction, TransformingToIntType, UpdatingVariable]","[*, -, //, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, Modulus, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print()]"
py_vending_machine2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Division, FindRemainder, HandlingFunction, HandlingInput, HandlingInteger, ManagingVariable, Multiplication, Printing, Python, Substraction, TransformingToIntType, UpdatingVariable]","[*, //, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, Modulus, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print()]"
py_nested_if_min_max,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, FindMinimum, HandlingFunction, HandlingInput, HandlingInteger, IfChecking, IfElifElseChecking, IfElseChecking, ManagingVariable, NestedIfChecking, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IfStatement, IntegerLiteral, Less, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print()]"
py_nested_if_max_of_three,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, FindMaximum, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, IfElifElseChecking, IfElseChecking, ManagingVariable, NestedIfChecking, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, AssignmentStatement, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IfStatement, IntegerLiteral, Larger, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print()]"
py_nested_if_temperature,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFloat, HandlingFunction, HandlingInput, IfChecking, IfElifElseChecking, IfElseChecking, ManagingVariable, NestedIfChecking, Printing, Python, TransformingToFloatType]","[=, AssignmentStatement, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FloatLiteral, FunctionCall, IfElseStatement, IfStatement, Larger, Less, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print()]"
py_nested_if_temperature2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, HandlingFile, HandlingFloat, HandlingFunction, HandlingInput, HandlingStandardFunction, IfChecking, IfElifChecking, IfElifElseChecking, IfElseChecking, ManagingVariable, NestedIfChecking, Printing, Python, ReadingLine, TransformingToFloatType, UpdatingVariable]","[=, AssignmentStatement, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FloatLiteral, FunctionCall, IfElifElseStatement, IfElseStatement, Larger, Less, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, float(), input(), print()]"
py_if_else_grade,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, IfElifChecking, IfElifElseChecking, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, AssignmentStatement, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElifElseStatement, IfElseStatement, IntegerLiteral, LargerOrEqual, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print()]"
py_ifelseif_grade2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, HandlingInput, IfElifChecking, IfElifElseChecking, ManagingVariable, Printing, Python]","[=, ==, AssignmentStatement, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElifElseStatement, IfElseStatement, IntegerLiteral, LargerOrEqual, Literal, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), print()]"
q_py_topic_dictionary:q_py_dict_access1,"[AccessingDictionary, AssigningVariable, CallingFunctionLibrary, CreatingDictionary, HandlingDictionary, HandlingFunction, IndexingDictionary, ManagingVariable, Printing, Python]","[=, AssignmentStatement, BuiltInFunction, Call, DictLiteral, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, Literal, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, print()]"
q_py_topic_dictionary:q_py_dict_access2,"[AccessingDictionary, AddingItemToDictionary, Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingDictionary, HandlingDictionary, HandlingFunction, HandlingStandardFunction, IndexingDictionary, ManagingVariable, Printing, Python, ReplacingDictionaryElement, Substraction, UpdatingVariable]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DictLiteral, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, Literal, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, len(), print()]"
q_py_topic_exceptions:q_py_exception_assertion,"[AddingListElement, AddingListElementWithAppend, AssertChecking, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingList, DefiningStandardFunction, ForLoopWith+=, ForLoopWithUpdate, HandlingError, HandlingFunction, HandlingList, HandlingSpecificError, HandlingStandardFunction, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssertStatement, AssertionError, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IntegerLiteral, IterationStatement, ListLiteral, ListMethod, Literal, LiteralCollection, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, TryStatement, append(), int(), print()]"
q_py_topic_exceptions:q_py_exceptions_addarr,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, DefiningStandardFunction, Division, ForLoopWith+=, ForLoopWithUpdate, HandlingError, HandlingFunction, HandlingSpecificError, HandlingStandardFunction, ManagingVariable, NonNestedIteration, SingleForLoopIteration, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, ForStatement, FunctionDefinition, IntegerLiteral, IterationStatement, JumpStatement, ListLiteral, Literal, LiteralCollection, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, TryStatement, TypeError, len(), print()]"
